p,r,n,poly,factorization
3877,2,5,x^10 + x^9 + 32,2^3 * 3 * 7 * 11 * 17 * 19 * 31 * 41 * 61 * 131 * 277 * 10864531981 * 42054846091
3877,2,6,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 73 * 277 * 5281 * 349471 * 1503113 * 6106346594149
3877,2,7,x^14 + x^13 + 109,2^3 * 3 * 7^2 * 17 * 19 * 29 * 277 * 9661 * 163927 * 306261347617 * 117135582282320388263
3877,2,8,x^16 + x^15 + 55,2^6 * 3 * 5 * 7 * 17 * 19 * 113 * 137 * 277 * 401 * 673 * 15473 * 1503113 * 53291521 * 836948108246060691409
3877,2,9,x^18 + x^17 + 96,2^3 * 3^3 * 7 * 13 * 17 * 19 * 43 * 73 * 277 * 397 * 1117 * 5281 * 37369 * 349471 * 81359853274009 * 2851432166987050753
3877,2,10,x^20 + x^19 + 60,2^4 * 3 * 5^2 * 7 * 11 * 17 * 19 * 31 * 41 * 61 * 101 * 131 * 277 * 2221 * 5441 * 1503113 * 10864531981 * 42054846091 * 8364648901981285181
3877,2,11,x^22 + x^21 + 401,2^3 * 3 * 7 * 17 * 19 * 23 * 67 * 89 * 199 * 277 * 617 * 123817 * 309167 * 16887085864946976031 * 54082535328689060273102785897817
3877,3,2,x^6 + x^5 + 20,2^3 * 3^2 * 7 * 13 * 17 * 19 * 43 * 73 * 277 * 5281 * 349471
3877,3,3,x^9 + x^8 + 37,2^2 * 3^3 * 13 * 17 * 19 * 73 * 397 * 5281 * 2851432166987050753
3877,3,4,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 73 * 277 * 5281 * 349471 * 1503113 * 6106346594149
3877,3,5,x^15 + x^14 + 18,2^2 * 3^2 * 11 * 13 * 17 * 19 * 31 * 61 * 73 * 5281 * 10864531981 * 414431822341 * 123140604129249661
3877,3,6,x^18 + x^17 + 96,2^3 * 3^3 * 7 * 13 * 17 * 19 * 43 * 73 * 277 * 397 * 1117 * 5281 * 37369 * 349471 * 81359853274009 * 2851432166987050753
3877,3,7,x^21 + x^20 + 70,2^2 * 3^2 * 13 * 17 * 19 * 29 * 73 * 5281 * 117135582282320388263 * 11530219618350117441372665682884675476849609
3877,4,2,x^8 + x^7 + 20,2^5 * 3 * 5 * 7 * 17 * 19 * 137 * 277 * 15473 * 1503113 * 53291521
3877,4,3,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 73 * 277 * 5281 * 349471 * 1503113 * 6106346594149
3877,4,4,x^16 + x^15 + 55,2^6 * 3 * 5 * 7 * 17 * 19 * 113 * 137 * 277 * 401 * 673 * 15473 * 1503113 * 53291521 * 836948108246060691409
3877,4,5,x^20 + x^19 + 60,2^4 * 3 * 5^2 * 7 * 11 * 17 * 19 * 31 * 41 * 61 * 101 * 131 * 277 * 2221 * 5441 * 1503113 * 10864531981 * 42054846091 * 8364648901981285181
3877,5,2,x^10 + x^9 + 32,2^3 * 3 * 7 * 11 * 17 * 19 * 31 * 41 * 61 * 131 * 277 * 10864531981 * 42054846091
3877,5,3,x^15 + x^14 + 18,2^2 * 3^2 * 11 * 13 * 17 * 19 * 31 * 61 * 73 * 5281 * 10864531981 * 414431822341 * 123140604129249661
3877,5,4,x^20 + x^19 + 60,2^4 * 3 * 5^2 * 7 * 11 * 17 * 19 * 31 * 41 * 61 * 101 * 131 * 277 * 2221 * 5441 * 1503113 * 10864531981 * 42054846091 * 8364648901981285181
3877,6,2,x^12 + x^11 + 96,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 73 * 277 * 5281 * 349471 * 1503113 * 6106346594149
3877,6,3,x^18 + x^17 + 96,2^3 * 3^3 * 7 * 13 * 17 * 19 * 43 * 73 * 277 * 397 * 1117 * 5281 * 37369 * 349471 * 81359853274009 * 2851432166987050753
3877,7,2,x^14 + x^13 + 109,2^3 * 3 * 7^2 * 17 * 19 * 29 * 277 * 9661 * 163927 * 306261347617 * 117135582282320388263
3877,7,3,x^21 + x^20 + 70,2^2 * 3^2 * 13 * 17 * 19 * 29 * 73 * 5281 * 117135582282320388263 * 11530219618350117441372665682884675476849609
3877,8,2,x^16 + x^15 + 55,2^6 * 3 * 5 * 7 * 17 * 19 * 113 * 137 * 277 * 401 * 673 * 15473 * 1503113 * 53291521 * 836948108246060691409
3877,9,2,x^18 + x^17 + 96,2^3 * 3^3 * 7 * 13 * 17 * 19 * 43 * 73 * 277 * 397 * 1117 * 5281 * 37369 * 349471 * 81359853274009 * 2851432166987050753
3877,10,2,x^20 + x^19 + 60,2^4 * 3 * 5^2 * 7 * 11 * 17 * 19 * 31 * 41 * 61 * 101 * 131 * 277 * 2221 * 5441 * 1503113 * 10864531981 * 42054846091 * 8364648901981285181
3877,11,2,x^22 + x^21 + 401,2^3 * 3 * 7 * 17 * 19 * 23 * 67 * 89 * 199 * 277 * 617 * 123817 * 309167 * 16887085864946976031 * 54082535328689060273102785897817
