p,r,n,poly,factorization
1979,2,11,x^22 + x^21 + 94,2^3 * 3^2 * 5 * 11^2 * 23 * 43 * 199 * 617 * 69657054483017 * 1948029776044309 * 4632595410666192360098961379699
1979,2,12,x^24 + x^23 + 459,2^5 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 409 * 859 * 941 * 2081 * 4129 * 18061 * 65729 * 285281 * 4400317 * 10804681 * 1941424297 * 11215895233
1979,3,2,x^6 + x^5 + 90,2^3 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 859 * 4129
1979,3,3,x^9 + x^8 + 3,2 * 13 * 23 * 43 * 73 * 379 * 523 * 4129 * 171091 * 1771359463
1979,3,4,x^12 + x^11 + 26,2^4 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 859 * 941 * 2081 * 4129 * 18061 * 4400317
1979,3,5,x^15 + x^14 + 52,2 * 13 * 23 * 43 * 73 * 151 * 1621 * 4129 * 3372965581 * 284822946631 * 15346264661641
1979,3,6,x^18 + x^17 + 18,2^3 * 3^4 * 5 * 7^2 * 11 * 13 * 19 * 23 * 31 * 43 * 73 * 163 * 379 * 523 * 859 * 4129 * 96823 * 171091 * 1771359463 * 66778055731
1979,3,7,x^21 + x^20 + 21,2 * 13 * 23 * 29 * 43 * 73 * 3319 * 4129 * 624437565507911 * 3606866129583640330015081813453865533321
1979,3,8,x^24 + x^23 + 459,2^5 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 409 * 859 * 941 * 2081 * 4129 * 18061 * 65729 * 285281 * 4400317 * 10804681 * 1941424297 * 11215895233
1979,4,2,x^8 + x^7 + 6,2^5 * 3^2 * 5 * 11 * 23 * 43 * 409 * 941 * 2081 * 65729 * 285281
1979,4,3,x^12 + x^11 + 26,2^4 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 859 * 941 * 2081 * 4129 * 18061 * 4400317
1979,4,4,x^16 + x^15 + 92,2^6 * 3^2 * 5 * 11 * 17 * 23 * 43 * 409 * 941 * 2081 * 65729 * 285281 * 6919702714312346410535393
1979,4,5,x^20 + x^19 + 104,2^4 * 3^2 * 5^2 * 11 * 23 * 43 * 61 * 101 * 941 * 1301 * 1381 * 2081 * 21961 * 2288821 * 15346264661641 * 1296504098028064501
1979,4,6,x^24 + x^23 + 459,2^5 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 409 * 859 * 941 * 2081 * 4129 * 18061 * 65729 * 285281 * 4400317 * 10804681 * 1941424297 * 11215895233
1979,5,2,x^10 + x^9 + 26,2^3 * 3^2 * 5^2 * 11 * 23 * 43 * 61 * 21961 * 2288821 * 15346264661641
1979,5,3,x^15 + x^14 + 52,2 * 13 * 23 * 43 * 73 * 151 * 1621 * 4129 * 3372965581 * 284822946631 * 15346264661641
1979,5,4,x^20 + x^19 + 104,2^4 * 3^2 * 5^2 * 11 * 23 * 43 * 61 * 101 * 941 * 1301 * 1381 * 2081 * 21961 * 2288821 * 15346264661641 * 1296504098028064501
1979,6,2,x^12 + x^11 + 26,2^4 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 859 * 941 * 2081 * 4129 * 18061 * 4400317
1979,6,3,x^18 + x^17 + 18,2^3 * 3^4 * 5 * 7^2 * 11 * 13 * 19 * 23 * 31 * 43 * 73 * 163 * 379 * 523 * 859 * 4129 * 96823 * 171091 * 1771359463 * 66778055731
1979,6,4,x^24 + x^23 + 459,2^5 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 409 * 859 * 941 * 2081 * 4129 * 18061 * 65729 * 285281 * 4400317 * 10804681 * 1941424297 * 11215895233
1979,7,2,x^14 + x^13 + 50,2^3 * 3^2 * 5 * 11 * 23 * 29 * 43 * 3319 * 624437565507911 * 60042030279199212427
1979,7,3,x^21 + x^20 + 21,2 * 13 * 23 * 29 * 43 * 73 * 3319 * 4129 * 624437565507911 * 3606866129583640330015081813453865533321
1979,8,2,x^16 + x^15 + 92,2^6 * 3^2 * 5 * 11 * 17 * 23 * 43 * 409 * 941 * 2081 * 65729 * 285281 * 6919702714312346410535393
1979,8,3,x^24 + x^23 + 459,2^5 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 409 * 859 * 941 * 2081 * 4129 * 18061 * 65729 * 285281 * 4400317 * 10804681 * 1941424297 * 11215895233
1979,9,2,x^18 + x^17 + 18,2^3 * 3^4 * 5 * 7^2 * 11 * 13 * 19 * 23 * 31 * 43 * 73 * 163 * 379 * 523 * 859 * 4129 * 96823 * 171091 * 1771359463 * 66778055731
1979,10,2,x^20 + x^19 + 104,2^4 * 3^2 * 5^2 * 11 * 23 * 43 * 61 * 101 * 941 * 1301 * 1381 * 2081 * 21961 * 2288821 * 15346264661641 * 1296504098028064501
1979,11,2,x^22 + x^21 + 94,2^3 * 3^2 * 5 * 11^2 * 23 * 43 * 199 * 617 * 69657054483017 * 1948029776044309 * 4632595410666192360098961379699
1979,12,2,x^24 + x^23 + 459,2^5 * 3^3 * 5 * 7^2 * 11 * 13 * 23 * 31 * 43 * 73 * 193 * 409 * 859 * 941 * 2081 * 4129 * 18061 * 65729 * 285281 * 4400317 * 10804681 * 1941424297 * 11215895233
