p,r,n,poly,factorization
4999,2,5,x^10 + x^9 + 3,2^4 * 3 * 5^5 * 7^2 * 11 * 17 * 31 * 61 * 3001 * 24971 * 10006201 * 5000802931
4999,2,6,x^12 + x^11 + 155,2^5 * 3^2 * 5^4 * 7^2 * 13 * 17 * 541 * 46183 * 8331667 * 12495001 * 48038471153077
4999,2,7,x^14 + x^13 + 111,2^4 * 3 * 5^4 * 7^3 * 17 * 43 * 281 * 13217 * 584963 * 1308707 * 7181982557 * 39625685152943
4999,2,8,x^16 + x^15 + 92,2^7 * 3 * 5^4 * 7^2 * 17 * 41 * 1097 * 12495001 * 6942438913 * 195000218662521871500349980001
4999,2,9,x^18 + x^17 + 124,2^4 * 3^3 * 5^4 * 7^2 * 17 * 19 * 37 * 199 * 541 * 829 * 46183 * 8331667 * 111555354098911699 * 6275134448180659423
4999,2,10,x^20 + x^19 + 82,2^5 * 3 * 5^5 * 7^2 * 11 * 17 * 31 * 61 * 3001 * 4441 * 24971 * 222601 * 10006201 * 12495001 * 5000802931 * 394509251782528186561
4999,3,2,x^6 + x^5 + 31,2^4 * 3^2 * 5^4 * 7^2 * 17 * 541 * 46183 * 8331667
4999,3,3,x^9 + x^8 + 18,2 * 3^3 * 7^2 * 17 * 829 * 8331667 * 6275134448180659423
4999,3,4,x^12 + x^11 + 155,2^5 * 3^2 * 5^4 * 7^2 * 13 * 17 * 541 * 46183 * 8331667 * 12495001 * 48038471153077
4999,3,5,x^15 + x^14 + 149,2 * 3^2 * 7^2 * 11 * 17 * 31 * 61 * 151 * 3001 * 653281 * 5944291 * 8331667 * 10006201 * 664968652303981
4999,3,6,x^18 + x^17 + 124,2^4 * 3^3 * 5^4 * 7^2 * 17 * 19 * 37 * 199 * 541 * 829 * 46183 * 8331667 * 111555354098911699 * 6275134448180659423
4999,3,7,x^21 + x^20 + 45,2 * 3^2 * 7^3 * 17 * 43 * 225289 * 1308707 * 8331667 * 39625685152943 * 96688941506893 * 11178768510919460402124013
4999,4,2,x^8 + x^7 + 23,2^6 * 3 * 5^4 * 7^2 * 17 * 41 * 1097 * 12495001 * 6942438913
4999,4,3,x^12 + x^11 + 155,2^5 * 3^2 * 5^4 * 7^2 * 13 * 17 * 541 * 46183 * 8331667 * 12495001 * 48038471153077
4999,4,4,x^16 + x^15 + 92,2^7 * 3 * 5^4 * 7^2 * 17 * 41 * 1097 * 12495001 * 6942438913 * 195000218662521871500349980001
4999,4,5,x^20 + x^19 + 82,2^5 * 3 * 5^5 * 7^2 * 11 * 17 * 31 * 61 * 3001 * 4441 * 24971 * 222601 * 10006201 * 12495001 * 5000802931 * 394509251782528186561
4999,5,2,x^10 + x^9 + 3,2^4 * 3 * 5^5 * 7^2 * 11 * 17 * 31 * 61 * 3001 * 24971 * 10006201 * 5000802931
4999,5,3,x^15 + x^14 + 149,2 * 3^2 * 7^2 * 11 * 17 * 31 * 61 * 151 * 3001 * 653281 * 5944291 * 8331667 * 10006201 * 664968652303981
4999,5,4,x^20 + x^19 + 82,2^5 * 3 * 5^5 * 7^2 * 11 * 17 * 31 * 61 * 3001 * 4441 * 24971 * 222601 * 10006201 * 12495001 * 5000802931 * 394509251782528186561
4999,6,2,x^12 + x^11 + 155,2^5 * 3^2 * 5^4 * 7^2 * 13 * 17 * 541 * 46183 * 8331667 * 12495001 * 48038471153077
4999,6,3,x^18 + x^17 + 124,2^4 * 3^3 * 5^4 * 7^2 * 17 * 19 * 37 * 199 * 541 * 829 * 46183 * 8331667 * 111555354098911699 * 6275134448180659423
4999,7,2,x^14 + x^13 + 111,2^4 * 3 * 5^4 * 7^3 * 17 * 43 * 281 * 13217 * 584963 * 1308707 * 7181982557 * 39625685152943
4999,7,3,x^21 + x^20 + 45,2 * 3^2 * 7^3 * 17 * 43 * 225289 * 1308707 * 8331667 * 39625685152943 * 96688941506893 * 11178768510919460402124013
4999,8,2,x^16 + x^15 + 92,2^7 * 3 * 5^4 * 7^2 * 17 * 41 * 1097 * 12495001 * 6942438913 * 195000218662521871500349980001
4999,9,2,x^18 + x^17 + 124,2^4 * 3^3 * 5^4 * 7^2 * 17 * 19 * 37 * 199 * 541 * 829 * 46183 * 8331667 * 111555354098911699 * 6275134448180659423
4999,10,2,x^20 + x^19 + 82,2^5 * 3 * 5^5 * 7^2 * 11 * 17 * 31 * 61 * 3001 * 4441 * 24971 * 222601 * 10006201 * 12495001 * 5000802931 * 394509251782528186561
