p,r,n,poly,factorization
4253,3,2,x^6 + x^5 + 3,2^3 * 3^2 * 7 * 31 * 337 * 577 * 709 * 769 * 1063 * 3361
4253,3,3,x^9 + x^8 + 3,2^2 * 7 * 19 * 379 * 769 * 1063 * 3361 * 821825259172116607
4253,3,4,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13 * 31 * 337 * 577 * 709 * 769 * 1063 * 3361 * 156913 * 1808801 * 160390717
4253,3,5,x^15 + x^14 + 102,2^2 * 7 * 131 * 769 * 1063 * 3361 * 1339411 * 2498114625791 * 79900054135959612256651
4253,3,6,x^18 + x^17 + 98,2^3 * 3^3 * 7 * 19 * 31 * 337 * 379 * 577 * 709 * 769 * 1063 * 3361 * 821825259172116607 * 1972654563714851694151
4253,3,7,x^21 + x^20 + 77,2^2 * 7^2 * 769 * 1063 * 3361 * 8009 * 457213 * 1753249 * 1029950485957 * 739087963328560427 * 6058511111450915503
4253,4,2,x^8 + x^7 + 2,2^5 * 3 * 5 * 709 * 1063 * 4513 * 82457 * 439601 * 1808801
4253,4,3,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13 * 31 * 337 * 577 * 709 * 769 * 1063 * 3361 * 156913 * 1808801 * 160390717
4253,4,4,x^16 + x^15 + 95,2^6 * 3 * 5 * 17 * 709 * 1063 * 4513 * 82457 * 439601 * 1808801 * 3148358250249629778127312193
4253,4,5,x^20 + x^19 + 30,2^4 * 3 * 5^2 * 11 * 131 * 709 * 1063 * 1808801 * 2781301 * 11960637121 * 643562495561 * 2498114625791 * 29736287215051
4253,5,2,x^10 + x^9 + 2,2^3 * 3 * 11 * 131 * 709 * 1063 * 2498114625791 * 29736287215051
4253,5,3,x^15 + x^14 + 102,2^2 * 7 * 131 * 769 * 1063 * 3361 * 1339411 * 2498114625791 * 79900054135959612256651
4253,5,4,x^20 + x^19 + 30,2^4 * 3 * 5^2 * 11 * 131 * 709 * 1063 * 1808801 * 2781301 * 11960637121 * 643562495561 * 2498114625791 * 29736287215051
4253,6,2,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13 * 31 * 337 * 577 * 709 * 769 * 1063 * 3361 * 156913 * 1808801 * 160390717
4253,6,3,x^18 + x^17 + 98,2^3 * 3^3 * 7 * 19 * 31 * 337 * 379 * 577 * 709 * 769 * 1063 * 3361 * 821825259172116607 * 1972654563714851694151
4253,7,2,x^14 + x^13 + 37,2^3 * 3 * 43 * 709 * 1063 * 8009 * 9619 * 15583 * 917953627627 * 739087963328560427
4253,7,3,x^21 + x^20 + 77,2^2 * 7^2 * 769 * 1063 * 3361 * 8009 * 457213 * 1753249 * 1029950485957 * 739087963328560427 * 6058511111450915503
4253,8,2,x^16 + x^15 + 95,2^6 * 3 * 5 * 17 * 709 * 1063 * 4513 * 82457 * 439601 * 1808801 * 3148358250249629778127312193
4253,9,2,x^18 + x^17 + 98,2^3 * 3^3 * 7 * 19 * 31 * 337 * 379 * 577 * 709 * 769 * 1063 * 3361 * 821825259172116607 * 1972654563714851694151
4253,10,2,x^20 + x^19 + 30,2^4 * 3 * 5^2 * 11 * 131 * 709 * 1063 * 1808801 * 2781301 * 11960637121 * 643562495561 * 2498114625791 * 29736287215051
4253,11,2,x^22 + x^21 + 8,2^3 * 3 * 23 * 199 * 709 * 1063 * 4027 * 4357 * 558251 * 621764903 * 302575297478851 * 444496549553409000983161940862739
