p,r,n,poly,factorization
8443,2,7,x^14 + x^13 + 2,2^3 * 3^2 * 7^2 * 29 * 67 * 2111 * 12489104583022987010183 * 51752834024982857263099
8443,2,8,x^16 + x^15 + 142,2^6 * 3^2 * 5^3 * 7 * 17 * 41 * 67 * 89 * 241 * 389 * 733 * 2111 * 178417 * 2889124489 * 125562640657 * 33899923949537
8443,2,9,x^18 + x^17 + 45,2^3 * 3^4 * 7 * 19 * 37 * 67 * 613 * 727 * 2111 * 4159 * 98041 * 1250749 * 1376986483 * 263057724190621 * 1279995261685561
8443,2,10,x^20 + x^19 + 68,2^4 * 3^2 * 5^4 * 7 * 11^2 * 67 * 101 * 191 * 389 * 401 * 641 * 733 * 751 * 1481 * 2111 * 2591 * 5431 * 7841 * 16061 * 1682581 * 10269228521 * 6525834634301
8443,3,2,x^6 + x^5 + 23,2^3 * 3^3 * 7 * 19 * 67 * 727 * 2111 * 98041 * 1250749
8443,3,3,x^9 + x^8 + 47,2 * 3^4 * 7 * 19 * 37 * 67 * 613 * 4159 * 1250749 * 1279995261685561
8443,3,4,x^12 + x^11 + 164,2^4 * 3^3 * 5^3 * 7 * 13 * 19 * 67 * 193 * 389 * 727 * 733 * 2111 * 98041 * 1250749 * 2025286601917
8443,3,5,x^15 + x^14 + 35,2 * 3^3 * 7 * 19 * 61 * 67 * 181 * 191 * 1201 * 2591 * 546841 * 1250749 * 10269228521 * 3560495052496059721
8443,3,6,x^18 + x^17 + 45,2^3 * 3^4 * 7 * 19 * 37 * 67 * 613 * 727 * 2111 * 4159 * 98041 * 1250749 * 1376986483 * 263057724190621 * 1279995261685561
8443,4,2,x^8 + x^7 + 41,2^5 * 3^2 * 5^3 * 7 * 41 * 67 * 89 * 241 * 389 * 733 * 2111 * 2889124489
8443,4,3,x^12 + x^11 + 164,2^4 * 3^3 * 5^3 * 7 * 13 * 19 * 67 * 193 * 389 * 727 * 733 * 2111 * 98041 * 1250749 * 2025286601917
8443,4,4,x^16 + x^15 + 142,2^6 * 3^2 * 5^3 * 7 * 17 * 41 * 67 * 89 * 241 * 389 * 733 * 2111 * 178417 * 2889124489 * 125562640657 * 33899923949537
8443,4,5,x^20 + x^19 + 68,2^4 * 3^2 * 5^4 * 7 * 11^2 * 67 * 101 * 191 * 389 * 401 * 641 * 733 * 751 * 1481 * 2111 * 2591 * 5431 * 7841 * 16061 * 1682581 * 10269228521 * 6525834634301
8443,5,2,x^10 + x^9 + 48,2^3 * 3^2 * 7 * 11^2 * 67 * 191 * 641 * 751 * 2111 * 2591 * 5431 * 16061 * 10269228521
8443,5,3,x^15 + x^14 + 35,2 * 3^3 * 7 * 19 * 61 * 67 * 181 * 191 * 1201 * 2591 * 546841 * 1250749 * 10269228521 * 3560495052496059721
8443,5,4,x^20 + x^19 + 68,2^4 * 3^2 * 5^4 * 7 * 11^2 * 67 * 101 * 191 * 389 * 401 * 641 * 733 * 751 * 1481 * 2111 * 2591 * 5431 * 7841 * 16061 * 1682581 * 10269228521 * 6525834634301
8443,6,2,x^12 + x^11 + 164,2^4 * 3^3 * 5^3 * 7 * 13 * 19 * 67 * 193 * 389 * 727 * 733 * 2111 * 98041 * 1250749 * 2025286601917
8443,6,3,x^18 + x^17 + 45,2^3 * 3^4 * 7 * 19 * 37 * 67 * 613 * 727 * 2111 * 4159 * 98041 * 1250749 * 1376986483 * 263057724190621 * 1279995261685561
8443,7,2,x^14 + x^13 + 2,2^3 * 3^2 * 7^2 * 29 * 67 * 2111 * 12489104583022987010183 * 51752834024982857263099
8443,8,2,x^16 + x^15 + 142,2^6 * 3^2 * 5^3 * 7 * 17 * 41 * 67 * 89 * 241 * 389 * 733 * 2111 * 178417 * 2889124489 * 125562640657 * 33899923949537
8443,9,2,x^18 + x^17 + 45,2^3 * 3^4 * 7 * 19 * 37 * 67 * 613 * 727 * 2111 * 4159 * 98041 * 1250749 * 1376986483 * 263057724190621 * 1279995261685561
8443,10,2,x^20 + x^19 + 68,2^4 * 3^2 * 5^4 * 7 * 11^2 * 67 * 101 * 191 * 389 * 401 * 641 * 733 * 751 * 1481 * 2111 * 2591 * 5431 * 7841 * 16061 * 1682581 * 10269228521 * 6525834634301
