p,e,n,poly,factorization
1091,3,7,x^21 + x^20 + 4,2 * 5 * 43 * 109 * 547 * 262459 * 1191373 * 71761411806757 * 10825233802049172283422347243899
1091,3,8,x^24 + x^23 + 29,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 97 * 109 * 673 * 1297 * 1433 * 5857 * 6841 * 8233 * 84401 * 595141 * 1191373 * 3499897 * 104976793 * 1092342073
1091,4,2,x^8 + x^7 + 83,2^5 * 3 * 5 * 7 * 13 * 109 * 1433 * 5857 * 84401 * 595141
1091,4,3,x^12 + x^11 + 17,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 109 * 673 * 1297 * 595141 * 1191373 * 1092342073
1091,4,4,x^16 + x^15 + 30,2^6 * 3 * 5 * 7 * 13 * 17^2 * 109 * 1433 * 5857 * 84401 * 595141 * 1185281 * 2566897 * 1141406657
1091,4,5,x^20 + x^19 + 111,2^4 * 3 * 5^2 * 7 * 11 * 13 * 41 * 109 * 761 * 51431 * 595141 * 5514451 * 613632101 * 3138517631 * 4298381043301
1091,4,6,x^24 + x^23 + 29,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 97 * 109 * 673 * 1297 * 1433 * 5857 * 6841 * 8233 * 84401 * 595141 * 1191373 * 3499897 * 104976793 * 1092342073
1091,5,2,x^10 + x^9 + 68,2^3 * 3 * 5^2 * 7 * 11 * 13 * 41 * 109 * 51431 * 5514451 * 3138517631
1091,5,3,x^15 + x^14 + 7,2 * 5^2 * 109 * 181 * 51431 * 1191373 * 5514451 * 23458757431 * 472298072251
1091,5,4,x^20 + x^19 + 111,2^4 * 3 * 5^2 * 7 * 11 * 13 * 41 * 109 * 761 * 51431 * 595141 * 5514451 * 613632101 * 3138517631 * 4298381043301
1091,5,5,x^25 + x^24 + 292,2 * 5^3 * 101 * 109 * 601 * 4451 * 51431 * 5514451 * 340852901 * 32802827051 * 2614486331851 * 144546281171018165951
1091,6,2,x^12 + x^11 + 17,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 109 * 673 * 1297 * 595141 * 1191373 * 1092342073
1091,6,3,x^18 + x^17 + 54,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 73 * 109 * 127 * 673 * 2791 * 12421 * 1191373 * 4881396727 * 604211055360643
1091,6,4,x^24 + x^23 + 29,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 97 * 109 * 673 * 1297 * 1433 * 5857 * 6841 * 8233 * 84401 * 595141 * 1191373 * 3499897 * 104976793 * 1092342073
1091,7,2,x^14 + x^13 + 10,2^3 * 3 * 5 * 7^2 * 13 * 43 * 71 * 109 * 547 * 75181 * 45090611903 * 71761411806757
1091,7,3,x^21 + x^20 + 4,2 * 5 * 43 * 109 * 547 * 262459 * 1191373 * 71761411806757 * 10825233802049172283422347243899
1091,8,2,x^16 + x^15 + 30,2^6 * 3 * 5 * 7 * 13 * 17^2 * 109 * 1433 * 5857 * 84401 * 595141 * 1185281 * 2566897 * 1141406657
1091,8,3,x^24 + x^23 + 29,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 97 * 109 * 673 * 1297 * 1433 * 5857 * 6841 * 8233 * 84401 * 595141 * 1191373 * 3499897 * 104976793 * 1092342073
1091,9,2,x^18 + x^17 + 54,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 73 * 109 * 127 * 673 * 2791 * 12421 * 1191373 * 4881396727 * 604211055360643
1091,10,2,x^20 + x^19 + 111,2^4 * 3 * 5^2 * 7 * 11 * 13 * 41 * 109 * 761 * 51431 * 595141 * 5514451 * 613632101 * 3138517631 * 4298381043301
1091,11,2,x^22 + x^21 + 53,2^3 * 3 * 5 * 7 * 13 * 23 * 109 * 199^2 * 6359 * 70753 * 10948499 * 532019269 * 2391364393791885066031303286461
1091,12,2,x^24 + x^23 + 29,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 97 * 109 * 673 * 1297 * 1433 * 5857 * 6841 * 8233 * 84401 * 595141 * 1191373 * 3499897 * 104976793 * 1092342073
1091,13,2,x^26 + x^25 + 330,2^3 * 3 * 5 * 7 * 13^2 * 79 * 109 * 443 * 677 * 4733 * 775711 * 9813675962676436744911629 * 728724501922427800200919336687
