p,e,n,poly,factorization
467,2,10,x^20 + x^19 + 180,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 113 * 193 * 233 * 1931 * 3409261 * 24578551 * 452442140990778653021
467,2,11,x^22 + x^21 + 60,2^3 * 3^2 * 13 * 23 * 89 * 233 * 240503826471577407297329 * 494424256962371823779424877
467,2,12,x^24 + x^23 + 238,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503 * 1398906233 * 2262221077784856898321
467,2,13,x^26 + x^25 + 57,2^3 * 3^2 * 13^2 * 53 * 157 * 233 * 14610077 * 15140893 * 9885772027 * 1041099627179 * 47009039042447030231489
467,2,14,x^28 + x^27 + 183,2^4 * 3^2 * 5 * 13 * 29^2 * 71 * 113 * 193 * 233 * 449 * 104707 * 221110919 * 145785376296533 * 127939479530790544999878367537
467,3,2,x^6 + x^5 + 34,2^3 * 3^3 * 7 * 13 * 19 * 43 * 233 * 241 * 11503
467,3,3,x^9 + x^8 + 7,2 * 19 * 233 * 613 * 11503 * 16921576167841
467,3,4,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503
467,3,5,x^15 + x^14 + 16,2 * 11 * 19 * 31 * 41 * 233 * 11503 * 3409261 * 2224524481 * 1014768307921
467,3,6,x^18 + x^17 + 105,2^3 * 3^4 * 7 * 13 * 19 * 43 * 233 * 241 * 613 * 11503 * 16921576167841 * 3457641995730469
467,3,7,x^21 + x^20 + 22,2 * 19 * 233 * 449 * 11503 * 104707 * 221110919 * 17130053162839 * 6267767763385134511
467,3,8,x^24 + x^23 + 238,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503 * 1398906233 * 2262221077784856898321
467,3,9,x^27 + x^26 + 16,2 * 19 * 233 * 613 * 11503 * 23722093 * 39123811 * 16921576167841 * 584592987598723 * 2057103259042066633
467,4,2,x^8 + x^7 + 82,2^5 * 3^2 * 5 * 13 * 17 * 113 * 193 * 233 * 1398906233
467,4,3,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503
467,4,4,x^16 + x^15 + 33,2^6 * 3^2 * 5 * 13 * 17 * 97 * 113 * 193 * 233 * 1398906233 * 11660933390888761393
467,4,5,x^20 + x^19 + 180,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 113 * 193 * 233 * 1931 * 3409261 * 24578551 * 452442140990778653021
467,4,6,x^24 + x^23 + 238,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503 * 1398906233 * 2262221077784856898321
467,4,7,x^28 + x^27 + 183,2^4 * 3^2 * 5 * 13 * 29^2 * 71 * 113 * 193 * 233 * 449 * 104707 * 221110919 * 145785376296533 * 127939479530790544999878367537
467,5,2,x^10 + x^9 + 5,2^3 * 3^2 * 11 * 13 * 31 * 41 * 233 * 1931 * 3409261 * 24578551
467,5,3,x^15 + x^14 + 16,2 * 11 * 19 * 31 * 41 * 233 * 11503 * 3409261 * 2224524481 * 1014768307921
467,5,4,x^20 + x^19 + 180,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 113 * 193 * 233 * 1931 * 3409261 * 24578551 * 452442140990778653021
467,5,5,x^25 + x^24 + 21,2 * 11 * 31 * 41 * 233 * 9151 * 3409261 * 3161486174801 * 8413520727475975752973118874841177751
467,6,2,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503
467,6,3,x^18 + x^17 + 105,2^3 * 3^4 * 7 * 13 * 19 * 43 * 233 * 241 * 613 * 11503 * 16921576167841 * 3457641995730469
467,6,4,x^24 + x^23 + 238,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503 * 1398906233 * 2262221077784856898321
467,7,2,x^14 + x^13 + 31,2^3 * 3^2 * 13 * 71 * 233 * 449 * 104707 * 221110919 * 145785376296533
467,7,3,x^21 + x^20 + 22,2 * 19 * 233 * 449 * 11503 * 104707 * 221110919 * 17130053162839 * 6267767763385134511
467,7,4,x^28 + x^27 + 183,2^4 * 3^2 * 5 * 13 * 29^2 * 71 * 113 * 193 * 233 * 449 * 104707 * 221110919 * 145785376296533 * 127939479530790544999878367537
467,8,2,x^16 + x^15 + 33,2^6 * 3^2 * 5 * 13 * 17 * 97 * 113 * 193 * 233 * 1398906233 * 11660933390888761393
467,8,3,x^24 + x^23 + 238,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503 * 1398906233 * 2262221077784856898321
467,9,2,x^18 + x^17 + 105,2^3 * 3^4 * 7 * 13 * 19 * 43 * 233 * 241 * 613 * 11503 * 16921576167841 * 3457641995730469
467,9,3,x^27 + x^26 + 16,2 * 19 * 233 * 613 * 11503 * 23722093 * 39123811 * 16921576167841 * 584592987598723 * 2057103259042066633
467,10,2,x^20 + x^19 + 180,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 113 * 193 * 233 * 1931 * 3409261 * 24578551 * 452442140990778653021
467,11,2,x^22 + x^21 + 60,2^3 * 3^2 * 13 * 23 * 89 * 233 * 240503826471577407297329 * 494424256962371823779424877
467,12,2,x^24 + x^23 + 238,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 61 * 113 * 193 * 233 * 241 * 2389 * 8821 * 11503 * 1398906233 * 2262221077784856898321
467,13,2,x^26 + x^25 + 57,2^3 * 3^2 * 13^2 * 53 * 157 * 233 * 14610077 * 15140893 * 9885772027 * 1041099627179 * 47009039042447030231489
467,14,2,x^28 + x^27 + 183,2^4 * 3^2 * 5 * 13 * 29^2 * 71 * 113 * 193 * 233 * 449 * 104707 * 221110919 * 145785376296533 * 127939479530790544999878367537
