p,e,n,poly,factorization
4817,2,5,x^10 + x^9 + 23,2^5 * 3 * 7 * 11 * 43 * 73 * 661 * 6299071 * 85490971 * 814357267421
4817,2,6,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7 * 11 * 13 * 43 * 73 * 157 * 541 * 1291 * 4289 * 17977 * 81049 * 3254737 * 7732891
4817,2,7,x^14 + x^13 + 5,2^5 * 3 * 7^2 * 11 * 43 * 73 * 7757 * 185543 * 9620716819471367 * 1610185595165786549
4817,2,8,x^16 + x^15 + 44,2^8 * 3 * 5 * 7 * 11 * 17 * 43 * 73 * 97 * 113 * 449 * 541 * 1913 * 4289 * 3231049 * 75449403392221091567870401
4817,2,9,x^18 + x^17 + 113,2^5 * 3^3 * 7 * 11 * 19 * 37 * 43 * 73 * 1291 * 3943 * 5347 * 17977 * 7732891 * 139438693 * 293962231 * 85631071179740113
4817,2,10,x^20 + x^19 + 90,2^6 * 3 * 5^2 * 7 * 11 * 41 * 43 * 73 * 281 * 541 * 661 * 4001 * 4289 * 6299071 * 24422561 * 85490971 * 814357267421 * 51498338369741
4817,3,2,x^6 + x^5 + 27,2^5 * 3^2 * 7 * 11 * 43 * 73 * 1291 * 17977 * 7732891
4817,3,3,x^9 + x^8 + 45,2^4 * 7 * 37 * 43 * 1291 * 3943 * 17977 * 85631071179740113
4817,3,4,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7 * 11 * 13 * 43 * 73 * 157 * 541 * 1291 * 4289 * 17977 * 81049 * 3254737 * 7732891
4817,3,5,x^15 + x^14 + 24,2^4 * 7 * 43 * 1291 * 17977 * 6299071 * 85490971 * 12469062955201 * 23242839581980801
4817,3,6,x^18 + x^17 + 113,2^5 * 3^3 * 7 * 11 * 19 * 37 * 43 * 73 * 1291 * 3943 * 5347 * 17977 * 7732891 * 139438693 * 293962231 * 85631071179740113
4817,3,7,x^21 + x^20 + 153,2^4 * 7^2 * 43 * 1291 * 17977 * 25033 * 185543 * 9620716819471367 * 3262329911361924901 * 1910683751173274271013
4817,4,2,x^8 + x^7 + 10,2^7 * 3 * 5 * 7 * 11 * 43 * 73 * 97 * 449 * 541 * 1913 * 4289 * 3231049
4817,4,3,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7 * 11 * 13 * 43 * 73 * 157 * 541 * 1291 * 4289 * 17977 * 81049 * 3254737 * 7732891
4817,4,4,x^16 + x^15 + 44,2^8 * 3 * 5 * 7 * 11 * 17 * 43 * 73 * 97 * 113 * 449 * 541 * 1913 * 4289 * 3231049 * 75449403392221091567870401
4817,4,5,x^20 + x^19 + 90,2^6 * 3 * 5^2 * 7 * 11 * 41 * 43 * 73 * 281 * 541 * 661 * 4001 * 4289 * 6299071 * 24422561 * 85490971 * 814357267421 * 51498338369741
4817,5,2,x^10 + x^9 + 23,2^5 * 3 * 7 * 11 * 43 * 73 * 661 * 6299071 * 85490971 * 814357267421
4817,5,3,x^15 + x^14 + 24,2^4 * 7 * 43 * 1291 * 17977 * 6299071 * 85490971 * 12469062955201 * 23242839581980801
4817,5,4,x^20 + x^19 + 90,2^6 * 3 * 5^2 * 7 * 11 * 41 * 43 * 73 * 281 * 541 * 661 * 4001 * 4289 * 6299071 * 24422561 * 85490971 * 814357267421 * 51498338369741
4817,6,2,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7 * 11 * 13 * 43 * 73 * 157 * 541 * 1291 * 4289 * 17977 * 81049 * 3254737 * 7732891
4817,6,3,x^18 + x^17 + 113,2^5 * 3^3 * 7 * 11 * 19 * 37 * 43 * 73 * 1291 * 3943 * 5347 * 17977 * 7732891 * 139438693 * 293962231 * 85631071179740113
4817,7,2,x^14 + x^13 + 5,2^5 * 3 * 7^2 * 11 * 43 * 73 * 7757 * 185543 * 9620716819471367 * 1610185595165786549
4817,7,3,x^21 + x^20 + 153,2^4 * 7^2 * 43 * 1291 * 17977 * 25033 * 185543 * 9620716819471367 * 3262329911361924901 * 1910683751173274271013
4817,8,2,x^16 + x^15 + 44,2^8 * 3 * 5 * 7 * 11 * 17 * 43 * 73 * 97 * 113 * 449 * 541 * 1913 * 4289 * 3231049 * 75449403392221091567870401
4817,9,2,x^18 + x^17 + 113,2^5 * 3^3 * 7 * 11 * 19 * 37 * 43 * 73 * 1291 * 3943 * 5347 * 17977 * 7732891 * 139438693 * 293962231 * 85631071179740113
4817,10,2,x^20 + x^19 + 90,2^6 * 3 * 5^2 * 7 * 11 * 41 * 43 * 73 * 281 * 541 * 661 * 4001 * 4289 * 6299071 * 24422561 * 85490971 * 814357267421 * 51498338369741
